product_id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections,shopify_cdn_url,local_path
17134,Juliet|Satin Bodycon Dress,"Making the first move? Let this dress be your best wing(wo)man. Crafted with a smooth lycra satin blend, this bodycon dress features a sweetheart neckline that elegantly showcases your curves. The detachable sleeves add even more drama to the look.",Dress,virgio,2290,2290,0.0,"Colour:BLACK, Fabric:SATIN, Gender:Women, GID_VWWDR24020700, GroupID:VWWDR24020700, Length:Mini, Print:SOLID, StyleID:VWWDR2402070001","Alaya F X Elle, All Black Series, ALL COLLECTIONS, Becca, Best sellers, Black Dresses, Black Dresses For Her - Ethical Fashion, Collection, Creator Edit, Creators Edit, Crimson Night, Dark Majesty, Date Collection, Date Ready, Discount Delights, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Kalki Koechlin | Shop The Look, Midnight Sapphire, New Launch, Party Collection, Party Wear, Recycled Fabrics, Recycled Polyester, Soha's Pop Collection, The Date",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/9thaugVirgio6661_1600x.jpg?v=1724311753,D:\flickd\data_preprocessing\catalog_images.csv\17134.jpg
17135,Elsie|Fit & Flare Dress,"Revive the classics! Our vintage chic dress, crafted from 100% cotton, is your passport to retro-ville. Featuring a sleeveless design with the iconic checks print, it's a fit-and-flare masterpiece that redefines timeless elegance",Dress,virgio,1840,1840,0.0,"Colour:MULTI, Fabric:COTTON, Gender:Women, GID_VWWDR23470554, GroupID:VWWDR23470554, Print:CHECKS, StyleID:VWWDR2347055401","ALL COLLECTIONS, Best Sellers, Casual Essentials, Cotton Collection, Cotton Luxe, Creator Edit, Creators Edit, Discount Delights, Dresses, Dresses veronica, Dresses with Pockets, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Kalki Koechlin | Shop The Look, Kinnari's Picks, Kiss & Tell, Min 30% Off, Natural Fabrics, Organic Cotton Dresses For Women, Premium Picks, Summer Delights, The Figure, The Figure 8 Closet, The Grid Collective, The Pear Closet, The Vacation Shop, The Veronicas, Top Selling Products, Tuesday Fashion Finds, Upto 30% Off, Upto 40% Off",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-00962_1600x.jpg?v=1717052067,D:\flickd\data_preprocessing\catalog_images.csv\17135.jpg
17138,Trula|Checked Cotton Mini Skirt,"Make everyone in the room go Va Va Voom with this fitted skirt! Crafted from 100% cotton, it features the checks print and a one side pleat open detail. That's the perfect mix of casual cool and vintage retro vibes.",Skirt,virgio,1190,1190,0.0,"Colour:RED, Fabric:COTTON, Gender:Women, GID_VWWSW23470325, GroupID:VWWSW23470325, Print:CHECKS, StyleID:VWWSW2347032502","ALL COLLECTIONS, Becca, Bottomwear veronica, Casual Essentials, Celeb Selects, Cherry Crush, Cotton Collection, Creator Edit, Creators Edit, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Hidden Gems 1, Influencer Edit, Kalki Koechlin | Shop The Look, Kiss & Tell, Min 30% Off, Mix and Match, Natural Fabrics, Organic Cotton Dresses For Women, Red Velvet, Ruby Glow Styles, Skirts | Shorts, Sustainable Red Dresses For Women, The Vacation Shop, The Veronicas, Upto 30% Off",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-1882_1600x.jpg?v=1717577681,D:\flickd\data_preprocessing\catalog_images.csv\17138.jpg
17139,Roxie Trouser|Checked Cotton Trouser,"Revive the retro era with our Limited Edition Archies Collection! This super chic cotton trouser, adorned in the classic check print, is a style sensation. Whether it's a casual date night or a lively weekend brunch, make a statement in timeless fashion",Trouser,virgio,1740,1740,0.0,"Colour:MULTI, Fabric:COTTON, Gender:Women, GID_VWWTR23470329, GroupID:VWWTR23470329, Print:CHECKS, StyleID:VWWTR2347032902","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Kalki Koechlin | Shop The Look, Natural Fabrics, Organic Cotton Dresses For Women, The Grid Collective, The Veronicas, trousers, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0067_1600x.jpg?v=1717067802,D:\flickd\data_preprocessing\catalog_images.csv\17139.jpg
17140,Roxie Top|Checked Cotton Crop Top,"Unleash the retro glam with our Limited Edition Archies Collection! This super chic tie-up cotton crop top, showcasing the classic check print, is a style statement. Pair it effortlessly for a casual date night or a delightful weekend brunchâ€”your perfect blend of vintage and modern flair",Top,virgio,990,990,0.0,"Colour:MULTI, Fabric:COTTON, Gender:Women, GID_VWWTW23470329, Group ID:VWWTW23470329, GroupID:VWWTW23470329, Print:CHECKS, StyleID:VWWTW2347032902","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Natural Fabrics, Organic Cotton Dresses For Women, The Grid Collective, The Vacation Shop, The Veronicas, Top 100 Styles, Tops, Topwear, Topwear veronica, Upto 30% Off",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-2343_1600x.jpg?v=1717068027,D:\flickd\data_preprocessing\catalog_images.csv\17140.jpg
17141,Roxie|Checked Cotton Co-Ords,"Retro never looked so good! Introducing our Limited Edition Archies collection with this tie-up cotton crop top in a classic check print. Chic and versatile, it's your go-to for a casual date night or a stylish weekend brunch",Co-Ord,virgio,2730,2730,0.0,"Colour:MULTI, Fabric:COTTON, Gender:Women, GID_VWWCO23470329, GroupID:VWWTW23470329, Print:CHECKS, StyleID:VWWCO2347032902","ALL COLLECTIONS, Becca, Best sellers, Casual Essentials, Co-ord Sets veronica, Co-ords, Content Creator Edit, Cotton Collection, Creator Edit, Creators Edit, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Kinnari's Picks, Natural Fabrics, Organic Cotton Dresses For Women, The Grid Collective, The Vacation Shop, The Veronicas, Tuesday Fashion Finds",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0038_9c901a2b-966e-48a6-a4ef-86478cb186ba_1600x.jpg?v=1717068161,D:\flickd\data_preprocessing\catalog_images.csv\17141.jpg
17144,Jaoni|Tapered Cotton Trousers,"Step back in time with our classic trousers, a nod to the retro era! Tailored from 100% cotton, these tapered wonders strike the perfect balance between fitted and comfy. The black checks brings a touch of sophistication, offering a versatile and sleek look",Trouser,virgio,1740,1740,0.0,"Colour:GREY, Fabric:COTTON, Gender:Women, GID_VWWTR23470324, GroupID:VWWTR23470324, Print:CHECKS, StyleID:VWWTR2347032402","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, discount year end sale, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Hidden Gems 1, Influencer Edit, Kalki Koechlin | Shop The Look, Mix and Match, Natural Fabrics, Office Wear, Organic Cotton Dresses For Women, Selling Fast, The Apple Closet, The Grid Collective, The Veronicas, trousers, Upto 30% Off, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_5e580e01-ddd5-45bd-9ce1-103c1269d855_512x.jpg?v=1710323488,D:\flickd\data_preprocessing\catalog_images.csv\17144.jpg
17146,Eden|Checked Cotton Dress,"Retro vibe? Check, Comfy and chic? Double check! Crafted from cotton, this comfy and breathable dress will love you back. The airy blouson sleeves are fitted at the wrists. The checked print and neck tie-up add to the whole oh-so-vintage look",Dress,virgio,2490,2490,0.0,"Colour:RED, Fabric:COTTON, Gender:Women, GID_VWWDR23470317, GroupID:VWWDR23470317, Print:CHECKS, StyleID:VWWDR2347031702","ALL COLLECTIONS, Best Sellers, Casual Essentials, Celeb Selects, Cherry Crush, Christmas Collection, Cotton Collection, Creator Edit, Creators Edit, Crimson Night, Dainty Dresses, Discount Delights, discount year end sale, Dresses, Dresses veronica, Earth-friendly Fabrics, Fiery Red, Flash Sale, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Kalki Koechlin | Shop The Look, Kinnari's Picks, Kiss & Tell, Min 30% Off, Natural Fabrics, Organic Cotton Dresses For Women, Premium Picks, Red Velvet, Ruby Glow Styles, Sustainable Red Dresses For Women, The Grid Collective, The Rectangle Closet, The Vacation Shop, The Veronicas, Top Selling Products, Tuesday Fashion Finds, Upto 30% Off, Upto 40% Off",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1182_1600x.jpg?v=1716792674,D:\flickd\data_preprocessing\catalog_images.csv\17146.jpg
17147,Coco Top|Checked Cotton Corset,"60s fashion sure didn't shy away from the spotlight! This corset crop top is oozing confidence and oomph. It's crafted from cotton so it fits you snugly, and shows off your curves. Featuring a print of all seasons - checks!",Top,virgio,1190,1190,0.0,"Colour:MULTI, Fabric:COTTON, Gender:Women, GID_VWWTW23470327, GroupID:VWWTW23470327, Print:CHECKS, StyleID:VWWTW2347032701","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Discount Delights, discount year end sale, Earth-friendly Fabrics, Flash Sale, Hidden Gems 1, Kalki Koechlin | Shop The Look, Min 30% Off, Natural Fabrics, Organic Cotton Dresses For Women, Party Collection, Selling Fast, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rectangle Closet, The Veronicas, Tops, Topwear, Topwear veronica, Trending Corset Tops For Her, Upto 30% Off",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_4d54f90c-79d6-41e2-98fd-df2a470d97ab_1600x.jpg?v=1704802563,D:\flickd\data_preprocessing\catalog_images.csv\17147.jpg
17148,Sandy|Checked Cotton Co-Ords,"Attention to all Veronicas and Bettys worldwide! This Co-Ord set is calling your name, showcasing a stylish checked sleeveless peplum top and a twirl-ready skater skirt. Made from 100% cotton, it guarantees comfort and playful elegance.",Co-Ord,virgio,2280,2280,0.0,"Colour:PINK, Fabric:COTTON, Gender:Women, GID_VWWCO23470545, GroupID:VWWSW23470545, Print:CHECKS, StyleID:VWWCO2347054501","ALL COLLECTIONS, Becca, Casual Essentials, Co-ord Sets veronica, Co-ords, Cotton Collection, Creator Edit, Discount Delights, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Natural Fabrics, Organic Cotton Dresses For Women, Pink Bloom, Pink Snow, Pretty Pink Dresses For Women, Rose Romance, The Veronicas, Vacation Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/3_1c1b5331-0fbc-4e46-b70b-fe7dc89838bb_1600x.jpg?v=1707836574,D:\flickd\data_preprocessing\catalog_images.csv\17148.jpg
17149,Cleo Skirt|Cotton Skater Skirt,Twirl the night away in a skirt that's made to move with you. The cotton skirt features a 60s favourite - the checks print. The skater silhouette gives a playful and flirty look for breezy ice-cream dates or shiny disco nights,Skirt,virgio,1290,905,29.84,"Colour:BLUE, Fabric:COTTON, Gender:Women, GID_VWWSW23470545, GroupID:VWWSW23470545, Print:CHECKS, StyleID:VWWSW2347054502","ALL COLLECTIONS, Becca, Blueberry Bliss, Bottom wear, Bottomwear veronica, Casual Essentials, Concert Collection, Cotton Collection, Creator Edit, Creators Edit, Day Wear, discount year end sale, Earth-friendly Fabrics, Eco Blue Dresses For Women, Flash Sale, Hidden Gems, Hidden Gems 1, Influencer Edit, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mix and Match, Mystic Blue, Natural Fabrics, Organic Cotton Dresses For Women, Skirts | Shorts, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Vacation Shop, The Veronicas, Top Selling Products, Upto 30% Off, Upto 40% Off, Vacation Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-1921_1600x.jpg?v=1717577575,D:\flickd\data_preprocessing\catalog_images.csv\17149.jpg
17151,Cleo|Checked Cotton Co-ords,"Step into the playful, flirty 60s era. This co-ord set featuring a tie-up ruffled playsuit is giving oodles of glam. Charm your way with a fit that's super relaxed and comfy, and features the check print - ah, a classic!",Co-Ord,virgio,2280,1895,16.89,"Colour:BLUE, Fabric:COTTON, Gender:Women, GID_VWWCO23470545, GroupID:VWWTW23470545, Print:CHECKS, StyleID:VWWCO2347054502","ALL COLLECTIONS, Becca, Blueberry Bliss, Casual Essentials, Co-ord Sets veronica, Co-ords, Cotton Collection, Creator Edit, Creators Edit, Earth-friendly Fabrics, Eco Blue Dresses For Women, Eco-friendly Skirt Co-Ord Sets For Women, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Natural Fabrics, Organic Cotton Dresses For Women, The Pear Closet, The Veronicas, Vacation Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/3_50340953-91f9-4a25-9225-9fc7533bfc6a_1600x.jpg?v=1707836609,D:\flickd\data_preprocessing\catalog_images.csv\17151.jpg
17154,Athena|Striped Cotton Playsuit,"Play up the retro vibe with this cutesy, comfy playsuit. Crafted from a cotton lycra blend, slip into this super relaxed fit with a pop of ruffles. Seize a fun day in the sun with this striped grey playsuit",Dress,virgio,1790,1790,0.0,"Colour:CHARCOAL, Fabric:COTTON, Gender:Women, GID_VWWPS23470548, GroupID:VWWPS23470548, Print:STRIPES, StyleID:VWWPS2347054801","Alaya F X Elle, ALL COLLECTIONS, Best Sellers, Brunch Ready, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, Day Wear, discount year end sale, Dresses, Earth-friendly Fabrics, Entwine & Whirl, Fast Selling, Flash Sale, Hidden Gems 1, Influencer Edit, Jumpsuits, Kalki Koechlin | Shop The Look, Kinnari's Picks, Natural Fabrics, Organic Cotton Dresses For Women, Premium Picks, The Rectangle Closet, The Vacation Shop, The Veronicas, Top 100 Styles, Top Selling Products, Tuesday Fashion Finds, Upto 30% Off, Vacation Wear, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0486_1600x.jpg?v=1716803001,D:\flickd\data_preprocessing\catalog_images.csv\17154.jpg
17155,Cheryl|Polka Boxy Cotton Shirt,"Nothing spells retro like the polka print. Step into the groovy 60s with this yellow polka printed boxy shirt featuring full sleeves with cuffs. It's comfy, chic, and you can never wrong with this colour and print.",Shirt,virgio,1490,1490,0.0,"Colour:YELLOW, Fabric:COTTON, Gender:Women, GID_VWWSH23470547, GroupID:VWWSH23470547, Print:POLKA DOTS, StyleID:VWWSH2347054701","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, Earth-friendly Fabrics, Ethical Yellow Dresses For Women, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Josie, Kalki Koechlin | Shop The Look, Kinnari's Top Favourite, Mira's Casual Wardrobe, Mix and Match, Natural Fabrics, Office Wear, Organic Cotton Dresses For Women, Polka Dot, Shirts and Blouses, Street Luxe, Stripes & Casuals, The Classic Edit, The Vacation Shop, The Veronicas, Top Selling Products, Topwear, Topwear veronica, Upto 30% Off, Upto 40% Off, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1219.jpg?v=1716537434&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\17155.jpg
17156,Elara|Checked Off Shoulder Dress,"Embrace the allure of Archie's fashion in this fitted midi dress, where a timeless classic stripes pattern comes together, creating a stylish and iconic look that stands out effortlessly.",Dress,virgio,2490,2490,0.0,"Colour:CHARCOAL, Fabric:COTTON, Gender:Women, GID_VWWDR23470320, GroupID:VWWDR23470320, Print:STRIPES, StyleID:VWWDR2347032002","ALL COLLECTIONS, Best Sellers, Best Selling Products, Casual Essentials, Celeb Selects, Collection, Cotton Collection, Creator Edit, Dainty Dresses, Discount Delights, discount year end sale, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Hidden Gems 1, Influencer Picks, Kalki Koechlin | Shop The Look, Kinnari's Picks, Min 30% Off, Mira's VIRGIO Wardrobe, Natural Fabrics, Organic Cotton Dresses For Women, Party Collection, Premium Picks, Summer Delights, The Figure, The Figure 8 Closet, The Grid Collective, The Hourglass Closet, The Rectangle Closet, The Vacation Shop, The Veronicas, Top Selling Products, Unstoppably You!, Upto 40% Off, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0286_1600x.jpg?v=1717053074,D:\flickd\data_preprocessing\catalog_images.csv\17156.jpg
17158,Rory|Checked Cotton Co-Ords,"It's giving major 'it' girl energy! Crafted from cotton this co-ord set is 100% soft and comfy, and 100% sultry. The checks print and pleated skirt give it a retro cool vibe. Don't shy away from showing off your curves with the corset top",Co-Ord,virgio,2980,2980,0.0,"Colour:RED, Fabric:COTTON, Gender:Women, GID_VWWCO23470327, GroupID:VWWTW23470327, Print:CHECKS, StyleID:VWWCO2347032702","Aishwarya Kaushal, ALL COLLECTIONS, Casual Essentials, Celeb Selects, Cherry Crush, Christmas Collection, Co-ord Sets veronica, Co-ords, Collection, Concert Collection, Cotton Collection, Crimson Night, Discount Delights, Earth-friendly Fabrics, Eco-friendly Skirt Co-Ord Sets For Women, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Natural Fabrics, Organic Cotton Dresses For Women, Party Collection, Red Velvet, Ruby Glow Styles, Sustainable Red Dresses For Women, The Pear Closet, The Veronicas",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_a15dbe30-7a62-4330-8730-21cc0eff1452_1600x.jpg?v=1704802499,D:\flickd\data_preprocessing\catalog_images.csv\17158.jpg
17159,Lucy Trouser|Checked Cotton Trousers,"Dive into retro allure with our Limited Edition Archies Collection! This chic cotton trouser, featuring the classic check print, is undeniably super chic. Ideal for a casual date night or a playful weekend brunchâ€”your go-to piece for a touch of vintage elegance",Trouser,virgio,1740,1395,19.83,"Colour:BLUE, Fabric:COTTON, Gender:Women, GID_VWWTR23470329, GroupID:VWWTR23470329, Print:CHECKS, StyleID:VWWTR2347032901","ALL COLLECTIONS, Blueberry Bliss, Bottom wear, Bottomwear veronica, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, discount year end sale, Earth-friendly Fabrics, Eco Blue Dresses For Women, Flash Sale, Hidden Gems, Hidden Gems 1, Influencer Edit, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mix and Match, Mystic Blue, Natural Fabrics, Organic Cotton Dresses For Women, The Veronicas, Top 100 Styles, trousers, Tuesday Fashion Finds, Upto 30% Off, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-2323_1600x.jpg?v=1717524091,D:\flickd\data_preprocessing\catalog_images.csv\17159.jpg
17161,Camille|Floral Crop Top,"Look like you're walking through a meadow full of fresh daisies! 60s fashion is never complete with some florals. Slip into this cute cotton floral top featuring puff sleeves for a brunch, or any sunny affair. Give retro a fresh twist!",Top,virgio,1290,905,29.84,"Colour:BLUE, Fabric:COTTON, Gender:Women, GID_VWWTW23470546, GroupID:VWWTW23470546, Print:FLORAL, StyleID:VWWTW2347054602","ALL COLLECTIONS, Best Sellers, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, Discount Delights, discount year end sale, Eco Blue Dresses For Women, Flash Sale, Floral Collection, Hidden Gems, Hidden Gems 1, Influencer Edit, Kinnari's Picks, Midnight Sapphire, Min 30% Off, Mira's Casual Wardrobe, Mystic Blue, Natural Fabrics, Office Wear, Organic Cotton Dresses For Women, Stripes & Casuals, The Figure, The Figure 8 Closet, The Pear Closet, The Vacation Shop, The Veronicas, Top Selling Products, Tops, Topwear, Topwear veronica, Tuesday Fashion Finds, Upto 30% Off, Upto 40% Off, xyz",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1193_1600x.jpg?v=1716792580,D:\flickd\data_preprocessing\catalog_images.csv\17161.jpg
17162,Lucy Top|Checked Cotton Crop Top,"Elevate your style with our Limited Edition Archies Collection! The super chic tie-up cotton crop top, adorned in the classic check print, is a retro dream. Whether it's a casual date night or a fun weekend brunch, this piece adds a dash of vintage charm to your wardrobe",Top,virgio,990,795,19.7,"Colour:BLUE, Fabric:COTTON, Gender:Women, GID_VWWTW23470329, GroupID:VWWTW23470329, Print:CHECKS, StyleID:VWWTW2347032901","ALL COLLECTIONS, Blueberry Bliss, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, Eco Blue Dresses For Women, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Midnight Sapphire, Min 30% Off, Mix and Match, Mystic Blue, Natural Fabrics, Organic Cotton Dresses For Women, The Veronicas, Tops, Topwear, Topwear veronica, Upto 30% Off, Upto 40% Off",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-2285_1600x.jpg?v=1717524234,D:\flickd\data_preprocessing\catalog_images.csv\17162.jpg
17163,Lucy|Checked Cotton Co-ords,The retro game is strong with this one from the Limited edition Archies collection. This tie-up cotton crop top featuring the classic check print is super chic. Pair it for a casual date night or a fun weekend brunch,Co-Ord,virgio,2730,2190,19.78,"Colour:BLUE, Fabric:COTTON, Gender:Women, GID_VWWCO23470329, GroupID:VWWTW23470329, Print:CHECKS, StyleID:VWWCO2347032901","ALL COLLECTIONS, Becca, Best Sellers, Blueberry Bliss, Casual Essentials, Co-ord Sets veronica, Co-ords, Cotton Collection, Creator Edit, Creators Edit, Earth-friendly Fabrics, Eco Blue Dresses For Women, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Natural Fabrics, Organic Cotton Dresses For Women, Perfect Match!, The Hourglass Closet, The Vacation Shop, The Veronicas",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-2263_1600x.jpg?v=1741078753,D:\flickd\data_preprocessing\catalog_images.csv\17163.jpg
17164,Sandy Top|Checked Peplum Cotton Top,"Fashion aficionados, get ready to turn heads with the allure of this exquisite checked peplum top. Meticulously crafted from 100% cotton, this statement piece seamlessly marries trendiness with the utmost comfort, making it a quintessential addition to your wardrobe.",Top,virgio,990,990,0.0,"Colour:PINK, Fabric:COTTON, Gender:Women, GID_VWWTW23470545, GroupID:VWWTW23470545, Print:CHECKS, StyleID:VWWTW2347054501","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Lounge Wear, Mira's collection, Mix and Match, Natural Fabrics, Organic Cotton Dresses For Women, Pink Bloom, Pink Snow, Pretty Pink Dresses For Women, Rose Romance, Stripes & Casuals, The Grid Collective, The Veronicas, Tops, Topwear, Topwear veronica, Upto 30% Off, Vacation Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7thMayVirgio-5576_1600x.jpg?v=1715689874,D:\flickd\data_preprocessing\catalog_images.csv\17164.jpg
17167,Coco|Checked Cotton Co-Ords,"It's giving major 'it' girl energy! Crafted from cotton this co-ord set is 100% soft and comfy, and 100% sexy. The checks print and pleated skirt give it a retro cool vibe. Don't shy away from showing off your curves with the corset top",Co-Ord,virgio,2980,2980,0.0,"Colour:MULTI, Fabric:COTTON, Gender:Women, GID_VWWCO23470327, GroupID:VWWTW23470327, Print:CHECKS, StyleID:VWWCO2347032701","ALL COLLECTIONS, Azure Isles, Becca, Best Sellers, Casual Essentials, Celeb Picks, Celeb Selects, Co-ord Sets veronica, Co-ords, Cotton Collection, Earth-friendly Fabrics, Eco-friendly Skirt Co-Ord Sets For Women, Flash Sale, Kalki Koechlin | Shop The Look, Natural Fabrics, Organic Cotton Dresses For Women, Party Collection, The Pear Closet, The Rectangle Closet, The Veronicas",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/5_f6236371-4db0-4921-808a-5da713ec3b98_1600x.jpg?v=1706784613,D:\flickd\data_preprocessing\catalog_images.csv\17167.jpg
17168,Jenna|Polka Boxy Cotton Shirt,"Embrace 60s retro vibes with our comfy black polka-printed boxy shirt. Chic, groovy, and effortlessly stylishâ€”this piece is a nod to the past you can't go wrong with",Shirt,virgio,1490,1490,0.0,"Colour:BLACK, Fabric:VISCOSE, Gender:Women, GID_VWWSH23470547, GroupID:VWWSH23470547, Print:POLKA DOTS, StyleID:VWWSH2347054702","All Black Series, ALL COLLECTIONS, Best Sellers, Black Dresses, Black Dresses For Her - Ethical Fashion, Casual Essentials, Creator Edit, Creators Edit, Crimson Night, Dark Majesty, Deep Black, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Josie, Kalki Koechlin | Shop The Look, Kinnari's Picks, Kinnari's Top Favourite, Midnight Sapphire, Mira's Casual Wardrobe, Natural Fabrics, Office Wear, Organic Cotton Dresses For Women, Polka Dot, Shirts and Blouses, Street Luxe, Stripes & Casuals, The Classic Edit, The Figure, The Figure 8 Closet, The Vacation Shop, The Veronicas, Top 100 Styles, Topwear veronica, Tuesday Fashion Finds, Upto 30% Off, Viscose Collection, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-01581_1600x.jpg?v=1716625578,D:\flickd\data_preprocessing\catalog_images.csv\17168.jpg
17173,Maxie|Cropped Checked Shirt,"Make a statement in this crop shirt with a ruffled pocket, seamlessly blending comfort and playful design. Crafted from quality cotton, it ensures you stand out on any occasion.",Top,virgio,1290,905,29.84,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTW23470551, GroupID:VWWTW23470551, StyleID:VWWTW2347055102","ALL COLLECTIONS, Blueberry Bliss, Casual Essentials, Cotton Collection, Creator Edit, Creators Edit, discount year end sale, Eco Blue Dresses For Women, Flash Sale, Hidden Gems, Hidden Gems 1, Influencer Edit, Josie, Midnight Sapphire, Min 30% Off, Mix and Match, Mystic Blue, Natural Fabrics, Office Wear, Organic Cotton Dresses For Women, The Veronicas, Top 100 Styles, Tops, Topwear, Topwear veronica, Upto 30% Off, Upto 40% Off, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4_69002b0d-fcf5-4ffb-875b-530c23106a68_1600x.jpg?v=1702636476,D:\flickd\data_preprocessing\catalog_images.csv\17173.jpg
17175,Geri|Striped Cotton Trousers,"Say hello to the classics! Throw it back to the 60s with this chic striped trousers. Designed with a paper bag waist and crafted from 100% cotton, this look can effortlessly take you from a work day to a casual evening.",Trouser,virgio,1740,1740,0.0,"Color:White, Fabric:Cotton, Gender:Women, GID_VWWTR23470540, GroupID:VWWTR23470540, StyleID:VWWTR2347054001","ALL COLLECTIONS, Born To Shine, Bottomwear veronica, Casual Essentials, Christmas Collection, Cotton Collection, Creator Edit, Creators Edit, Day Wear, Earth-friendly Fabrics, Earth-Friendly White Dresses For Women, Evening Wear, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Kalki Koechlin | Shop The Look, Lounge Wear, Mira's Casual Wardrobe, Mix and Match, Natural Fabrics, Office Wear, Organic Cotton Dresses For Women, Pink Snow, Snowy Serenity, The Vacation Shop, The Veronicas, Top 100 Styles, trousers, Tuesday Fashion Finds, Upto 30% Off, Upto 40% Off, White Bloom, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-1812_1600x.jpg?v=1717577941,D:\flickd\data_preprocessing\catalog_images.csv\17175.jpg
