product_id,title,description,product_type,product_tags,product_collections,shopify_cdn_url,local_path
42080,trucotton puff sleeve block print mini dress,made cotton peach puff sleeve dress showcase timeless jaipur block print blend heritage everyday charm flattering vneckline accented delicate tieup detail front adding touch elegance designed mini length dress feature smocked waistband back comfortable figureenhancing fit light breezy full character perfect choice effortless conscious style,Dress,"{'Colour': 'Peach', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102656.jpg?v=1739775892&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42080.jpg
42081,trucotton v neck block print slip midi dress,crafted cotton white jaipur hand block midi length strappy slip dress blend traditional artistry everyday elegance feature flattering fitandflare silhouette gathered waistband neckline enhances natural shape front adorned fabric mock button adding delicate touch smocked back tieup detail ensure comfortable adjustable fit perfect warm day dress breathable timeless rooted heritage craftsmanship,Dress,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready, pink snow, the galentines brunch, the white lotus, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102528_1600x.jpg?v=1739775890,D:\flickd\data_preprocessing\catalog_images.csv\42081.jpg
42082,trucotton flutter sleeve block print top,peach jaipur block print top charming fusion heritage craftsmanship ecoconscious style made sustainable cotton feature delicate flutter armhole soft tieup detail neckline feminine touch contrast panel front add visual interest elevates traditional block print design lightweight breathable top perfect warm day offering comfort style nod artisanal root,Top,"{'Colour': 'Peach', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102542.jpg?v=1739775891&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42082.jpg
42083,trucotton cinched waist block print crop top,crafted cotton cropped top feature jaipurbased hand block printing intricate ethnic motif bringing rich artisanal charm modern silhouette flattering neckline complemented front tieup detail adding playful yet elegant touch long puff sleeve elasticated cuff enhance romantic appeal cinched waist beautifully defines shape lightweight breathable top blend traditional craftsmanship contemporary style look thats timeless refined,Top,"{'Colour': 'Peach', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102583_512x.jpg?v=1739775893,D:\flickd\data_preprocessing\catalog_images.csv\42083.jpg
42084,trucotton bell sleeve block print mini dress,crafted cotton white jaipur hand block print dress graceful blend tradition contemporary design feature full bell sleeve delicate ruffle neckline adding soft feminine touch mandarin collar transition vneck charming tieup detail front offering elegance ease falling knee length dress finished beautifully detailed border print hemline making timeless piece rooted artisanal heritage,Dress,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready, pink snow, the galentines brunch, the white lotus, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1205_512x.jpg?v=1741345788,D:\flickd\data_preprocessing\catalog_images.csv\42084.jpg
42085,trucotton wrapped tie up block print skirt,crafted cotton purple jaipur block print midilength wrap skirt beautifully blend traditional artistry conscious fashion designed graceful tieup detail waist offer adjustable fit enhances flattering silhouette concealed zipper side seam ensures ease wear carefully placed dart back provide subtle shaping effortlessly elegant rooted heritage skirt versatile staple modern mindful wardrobe,Skirt,"{'Colour': 'Purple', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready, the galentines brunch, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102085.jpg?v=1739775890&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42085.jpg
42086,trucotton long tie up block print crop top,jaipur hand block purple fitted crop top stunning blend tradition contemporary style long tieup shoulder add unique touch handcrafted ethnic motif beautifully embellish design top feature flattering round neckline inverted hemline creating chic silhouette button opening back offer functional yet stylish detail making piece perfect casual dressier occasion intricate craftsmanship vibrant hue make timeless addition wardrobe,Top,"{'Colour': 'Purple', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102073_1600x.jpg?v=1739775890,D:\flickd\data_preprocessing\catalog_images.csv\42086.jpg
42087,trucotton cinched waist block print crop top,crafted cotton cropped top feature jaipurbased hand block printing intricate ethnic motif bringing rich artisanal charm modern silhouette flattering neckline complemented front tieup detail adding playful yet elegant touch long puff sleeve elasticated cuff enhance romantic appeal cinched waist beautifully defines shape lightweight breathable top blend traditional craftsmanship contemporary style look thats timeless refined,Top,"{'Colour': 'Purple', 'Print': 'Ethnic Motifs'}","artisan aura, brunch ready, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102128_1600x.jpg?v=1739775891,D:\flickd\data_preprocessing\catalog_images.csv\42087.jpg
42088,black embellished midi dress,black embellished midi dress featuring twisted detail added elegance designed round neckline short sleeve cinched waist flatters effortlessly crafted viscose ensures durable longlasting fit subtle shine,Dress,"{'Colour': 'Black', 'Print': 'Embellished'}","crimson night, manushi chilar's party go-to's!, midnight sapphire, party wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103372_1600x.jpg?v=1741084999,D:\flickd\data_preprocessing\catalog_images.csv\42088.jpg
42089,black embellished dolman top,black embellished dolman top featuring round neckline straight hem effortless elegance crafted viscose knitted essential offer durable longlasting fit touch shine,Top,"{'Colour': 'Black', 'Print': 'Embellished'}","crimson night, manushi chilar's party go-to's!, midnight sapphire, party wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103387_1600x.jpg?v=1741088064,D:\flickd\data_preprocessing\catalog_images.csv\42089.jpg
42090,maroon embellished midi dress,maroon embellished midi dress featuring twisted detail added elegance designed round neckline short sleeve cinched waist flatters effortlessly crafted viscose ensures durable longlasting fit subtle shine,Dress,"{'Colour': 'Maroon', 'Print': 'Embellished'}","manushi chilar's party go-to's!, party wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103550.jpg?v=1741089515&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42090.jpg
42091,maroon embellished dolman top,maroon embellished dolman top featuring round neckline straight hem effortless elegance crafted viscose knitted essential offer durable longlasting fit touch shine,Top,"{'Colour': 'Maroon', 'Print': 'Embellished'}","manushi chilar's party go-to's!, party wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103405.jpg?v=1741088358&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42091.jpg
42092,back cutout mini dress,yellow white checked mini dress back cutout detail designed fit flare silhouette feature sweetheart neckline short puff sleeve crafted cotton dress sustainable ecofriendly,Dress,"{'Colour': 'Yellow', 'Print': 'Checks'}",,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103522_512x.jpg?v=1742295324,D:\flickd\data_preprocessing\catalog_images.csv\42092.jpg
42093,embroidered distressed wash tee,olive distressedwash graphic tee cropped silhouette curved hem effortless edge designed round neckline regular sleeve knitted essential crafted cotton ensuring sustainable ecofriendly fit allday comfort,Top,"{'Colour': 'Olive', 'Print': 'Self Design'}",,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1730_512x.jpg?v=1741084295,D:\flickd\data_preprocessing\catalog_images.csv\42093.jpg
42094,grey overlap knit tee,solid grey overlap knit tee designed round neck regular sleeve tee cropped fit asymmetrical hem crafted cotton jersey sustainable ecofriendly fit,Top,"{'Colour': 'Grey', 'Print': 'Self Design'}",,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1120.jpg?v=1740740287&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42094.jpg
42095,distressed wash embroidered tee,black distressedwash graphic tee cropped silhouette curved hem effortless edge designed round neckline regular sleeve knitted essential crafted cotton ensuring sustainable ecofriendly fit allday comfort,Top,"{'Colour': 'Black', 'Print': 'Self Design'}","crimson night, midnight sapphire",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1018_adabe038-ce12-40ad-a894-d8cc56089635_1600x.jpg?v=1741084478,D:\flickd\data_preprocessing\catalog_images.csv\42095.jpg
42096,trucotton tie-up front detail pink dress,evoke effortless romance pink fronttie midi dress featuring square neckline delicate puff sleeve soft fronttie detail designed fitted bodice flowing flared hem timeless silhouette crafted breathable ecofriendly cotton allday elegance,Dress,"{'Colour': 'Pink', 'Print': 'Solid'}","pink bloom, pink snow, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0403_1600x.jpg?v=1740391308,D:\flickd\data_preprocessing\catalog_images.csv\42096.jpg
42097,ruffled mini dress with bow,pink solid ruffled tiered mini dress feature satin bow applique detail designed square neck short puff sleeve empire fit dress flounce hem crafted viscose longlasting durable fit,Dress,"{'Colour': 'Pink', 'Print': 'Solid'}","bows, brunch ready, date ready, pink bloom, pink snow, soft romance, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Untitled-16_7ef1feda-5e52-4c15-83bc-6be39a81bd08_1600x.jpg?v=1739427957,D:\flickd\data_preprocessing\catalog_images.csv\42097.jpg
42098,red balloon skirt dress,solid red balloon skirt knitted mini dress designed bodycon fit sleeveless dress feature round neck asymmetrical hemline crafted viscose longlasting durable fit,Dress,"{'Colour': 'Red', 'Print': 'Solid'}","brunch ready, crimson night, date ready, red velvet, soft romance, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A2192-retouched_1600x.jpg?v=1741686193,D:\flickd\data_preprocessing\catalog_images.csv\42098.jpg
42099,bell sleeve regular shirt,solid pink bell sleeve highlow hem shirt designed vneck feature regular fit button closure detail crafted viscose longlasting durable fit,Shirt,"{'Colour': 'Pink', 'Print': 'Solid'}","brunch ready, date ready, pink bloom, pink snow, soft romance, the classic edit, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1691_1600x.jpg?v=1741083179,D:\flickd\data_preprocessing\catalog_images.csv\42099.jpg
42100,black balloon skirt dress,solid black balloon skirt knitted mini dress designed bodycon fit sleeveless dress feature round neck asymmetrical hemline crafted viscose longlasting durable fit,Dress,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, date ready, midnight sapphire, soft romance, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A2799-retouched.jpg?v=1741686171&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42100.jpg
42101,jaipur block print long shirt,white shirt adorned jaipur hand block print intricate handwoven ethnic motif feature elasticated long sleeve straight hemline crafted sustainable cotton blend tradition ecofriendly style,Shirt,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","brunch ready, pink snow, the classic edit, the galentines brunch, vacation vibe, vintage vogue, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102464_1600x.jpg?v=1739775891,D:\flickd\data_preprocessing\catalog_images.csv\42101.jpg
42102,jaipur block print bootcut pants,white bootcut pant inspired jaipurs architectural beauty featuring hand block print craftsmanship intricate handwoven ethnic motif designed pocket zipper closure crafted sustainable cotton exudes timeless elegance,Trouser,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","brunch ready, pink snow, the galentines brunch, vintage vogue, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102324_1600x.jpg?v=1739775891,D:\flickd\data_preprocessing\catalog_images.csv\42102.jpg
42103,jaipur block print cutout dress,midi dress inspired jaipurs architectural splendour featuring hand block print craftsmanship intricate motif designed square neckline waist cutout flared fit crafted sustainable cotton,Dress,"{'Colour': 'Multi', 'Print': 'Ethnic Motifs'}","brunch ready, the galentines brunch, the vacation shop, the white lotus, vacation vibe, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102232_1600x.jpg?v=1739775890,D:\flickd\data_preprocessing\catalog_images.csv\42103.jpg
42104,jaipur block print peplum top,white shoulder tieup peplum top showcasing jaipur hand block print exquisite handwoven ethnic motif fitted flared silhouette crafted sustainable cotton blending timeless craftsmanship ecofriendly style,Top,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","brunch ready, pink snow, the galentines brunch, vacation vibe, vintage vogue, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102376_1600x.jpg?v=1739775892,D:\flickd\data_preprocessing\catalog_images.csv\42104.jpg
42105,jaipur block print flared skirt,white flared midi skirt inspired jaipurs architectural beauty featuring hand block print exquisite ethnic motif designed pocket crafted sustainable cotton ecofriendly elegance,Skirt,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","brunch ready, pink snow, the galentines brunch, vacation vibe, vintage vogue, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102403_1600x.jpg?v=1739775892,D:\flickd\data_preprocessing\catalog_images.csv\42105.jpg
42106,jaipur block print bralette,teal bralette featuring timeless jaipur hand block print intricate handwoven ethnic motif crop top round neckline sustainable cotton piece blend tradition contemporary style,Top,"{'Colour': 'Teal', 'Print': 'Floral'}","brunch ready, vacation vibe, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8H1A8796.jpg?v=1739775889&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42106.jpg
42107,jaipur block print ruffle shirt,white ruffled collar shirt inspired jaipurs stunning fort showcasing timeless yet regal hand block print intricate handwoven ethnic motif designed mandarin collar cuffed sleeve crafted sustainable cotton timeless elegance,Shirt,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","brunch ready, pink snow, the classic edit, vacation vibe, vintage vogue, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102301.jpg?v=1739775890&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42107.jpg
42108,jaipur block print tie top,teal fronttie top adorned jaipur hand block print exquisite handwoven ethnic motif feature round neckline short puff sleeve chic peplum fit crafted sustainable cotton timeless elegance,Top,"{'Colour': 'Teal', 'Print': 'Geometric'}","brunch ready, vacation vibe, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102418.jpg?v=1739775890&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42108.jpg
42109,jaipur block print slit skirt,teal midi skirt showcasing timeless craftsmanship jaipur hand block print exquisite handwoven ethnic motif feature chic slit tieup detail straight fit zipper closure crafted sustainable cotton care,Skirt,"{'Colour': 'Teal', 'Print': 'Geometric'}","brunch ready, the galentines brunch, vacation vibe, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102426_1600x.jpg?v=1739775891,D:\flickd\data_preprocessing\catalog_images.csv\42109.jpg
42110,puff sleeve block print shirt,experience timeless elegance jaipur hand block print shirt featuring exquisite handwoven ethnic motif designed long elasticated puff sleeve buttonfront closure straight hemline crafted sustainable cotton,Shirt,"{'Colour': 'Multi', 'Print': 'Ethnic Motifs'}","brunch ready, the classic edit, vacation vibe, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1482_1600x.jpg?v=1741345944,D:\flickd\data_preprocessing\catalog_images.csv\42110.jpg
42111,jaipur block print fit flare,fitandflare dress inspired jaipurs majestic fort featuring timeless hand block print intricate handwoven ethnic motif designed vneckline puff sleeve crafted sustainable cotton blend tradition ecoconscious charm,Dress,"{'Colour': 'Multi', 'Print': 'Ethnic Motifs'}","brunch ready, the galentines brunch, vacation vibe, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0963_512x.jpg?v=1743159125,D:\flickd\data_preprocessing\catalog_images.csv\42111.jpg
42112,teal jaipur block print dress,teal midi dress showcasing jaipur hand block print exquisite handwoven ethnic motif feature sweetheart neckline fitandflare silhouette short puff sleeve crafted sustainable cotton,Dress,"{'Colour': 'Teal', 'Print': 'Ethnic Motifs'}","brunch ready, vacation vibe, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1600.jpg?v=1741346391&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42112.jpg
42113,jaipur block print pin tuck top,white pintuck detail top inspired jaipurs timeless architecture featuring hand block print craftsmanship intricate motif designed mandarin collar long puff sleeve crafted sustainable cotton,Shirt,"{'Colour': 'White', 'Print': 'Solid'}","brunch ready, pink snow, the classic edit, vintage vogue, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1918_1600x.jpg?v=1741345641,D:\flickd\data_preprocessing\catalog_images.csv\42113.jpg
42114,jaipur block print pleated shorts,white pleated short timeless jaipur hand block print intricate handwoven ethnic motif regular fit pocket crafted sustainable cotton offer style ecoconscious comfort,Shorts,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","pink snow, vacation vibe, vintage vogue, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102469_7c41ca9a-56cb-4c79-b063-1185eb4ac42b_512x.jpg?v=1739775890,D:\flickd\data_preprocessing\catalog_images.csv\42114.jpg
42115,teal jaipur block print top,teal pintuck detail top inspired jaipurs timeless architecture featuring hand block print craftsmanship intricate motif designed mandarin collar long puff sleeve crafted sustainable cotton,Shirt,"{'Colour': 'Teal', 'Print': 'Solid'}","brunch ready, the classic edit, vintage vogue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102687.jpg?v=1739775890&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42115.jpg
42116,trucotton shirt dress with vest layer,white shirt mini dress featuring vest classic shirt collar long regular sleeve crafted cotton poplin dress offer timeless look remaining sustainable ecofriendly,Dress,"{'Colour': 'White', 'Print': 'Solid'}","boho'scape, modern muse, pink snow, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103709.jpg?v=1741689947&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\42116.jpg
42117,trucotton shirt dress with vest layer,pink shirt mini dress featuring vest classic shirt collar long regular sleeve crafted cotton poplin dress offer stylish sustainable ecofriendly option,Dress,"{'Colour': 'Pink', 'Print': 'Solid'}","boho'scape, modern muse, pink bloom, pink snow, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103490_1600x.jpg?v=1741689793,D:\flickd\data_preprocessing\catalog_images.csv\42117.jpg
42118,trucotton shirt dress with vest layer,black shirt mini dress featuring vest classic shirt collar long regular sleeve crafted cotton poplin dress combine style sustainability making ecofriendly,Dress,"{'Colour': 'Black', 'Print': 'Solid'}","boho'scape, crimson night, midnight sapphire, modern muse",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103548_1600x.jpg?v=1741688753,D:\flickd\data_preprocessing\catalog_images.csv\42118.jpg
42119,viscose strappy vest with v-shape hem,navy blue strappy crop vest feature sleek fitted silhouette bold striped design shape hemline crafted rescued polyviscose blend combine lasting durability timeless style,Top,"{'Colour': 'Navy Blue', 'Print': 'Striped'}","midnight sapphire, office to off-duty, tailored elegance, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3176_1600x.jpg?v=1735303400,D:\flickd\data_preprocessing\catalog_images.csv\42119.jpg
42120,viscose striped pleated culottes,navy blue striped pleated culotte feature kneelength cut pocket fitandflare silhouette added movement made durable blend rescued polyester viscose offer longlasting wear timeless stylish look,Shorts,"{'Colour': 'Navy Blue', 'Print': 'Striped'}","midnight sapphire, office to off-duty, tailored elegance, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3377_1600x.jpg?v=1735301196,D:\flickd\data_preprocessing\catalog_images.csv\42120.jpg
42121,viscose high collar vest with zipper,navy blue cropped vest feature high collar sleek zipper detailing designed sleeveless fitted throughout curved hemline made rescued polyester viscose blend combine lasting durability conscious styleperfect contemporary layering,Top,"{'Colour': 'Navy Blue', 'Print': 'Striped'}","midnight sapphire, mocha mousse, office to off-duty, tailored elegance, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3328_1600x.jpg?v=1735304385,D:\flickd\data_preprocessing\catalog_images.csv\42121.jpg
97539,truviscose maxi dress strappy lace style,ethereal rust maxi dress viscose crafted fitandflare silhouette effortless elegance delicate lace detailing bodice lace insert skirt add refined touch movement adjustable strap enhance comfort fit soft breathable drape ensures graceful wear,Dress,"{'Colour': 'Maroon', 'Print': 'Solid'}","boho'scape, brunch ready, gothic boheme, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0576_1600x.jpg?v=1744717610,D:\flickd\data_preprocessing\catalog_images.csv\97539.jpg
97540,truviscose maxi dress strappy lace style,ethereal black maxi dress viscose crafted fitandflare silhouette effortless elegance delicate lace detailing bodice lace insert skirt add refined touch movement adjustable strap enhance comfort fit soft breathable drape ensures graceful wear,Dress,"{'Colour': 'Black', 'Print': 'Solid'}","boho'scape, brunch ready, crimson night, gothic boheme, midnight sapphire, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0409_1600x.jpg?v=1747405179,D:\flickd\data_preprocessing\catalog_images.csv\97540.jpg
97541,truviscose wrap skirt with asymmetric hem,asymmetrical wrap viscose skirt feature allover floral print cascading hem detail designed fluid movement soft feminine silhouette,Skirt,"{'Colour': 'Multi', 'Print': 'Floral'}","boho'scape, brunch ready, gothic boheme, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103447_512x.jpg?v=1744961879,D:\flickd\data_preprocessing\catalog_images.csv\97541.jpg
97542,grey knitted corset t-shirt,solid grey knitted corset tshirt feature round neckline regular sleeve designed flattering bodycon fit curved hem enhances silhouette lycracotton blend ensures sustainable yet effortlessly chic look,Tshirt,"{'Colour': 'Grey', 'Print': 'Solid'}",the classic edit,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0659.jpg?v=1744962625&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\97542.jpg
97543,maroon varsity style casual tee,maroon varsity style casual tee gathered embroidery designed round neck regular sleeve knitted tshirt straight hem crafted blend lycra cotton sustainable yet chic look,Tshirt,"{'Colour': 'Maroon', 'Print': 'Typography'}",the classic edit,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0878_0b9f4eff-340f-4b25-ac4c-2f1edd120152_512x.jpg?v=1744962936,D:\flickd\data_preprocessing\catalog_images.csv\97543.jpg
97544,pink knitted corset t-shirt,solid pink knitted corset tshirt feature round neckline regular sleeve designed flattering bodycon fit curved hem enhances silhouette lycracotton blend ensures sustainable yet effortlessly chic look,Tshirt,"{'Colour': 'Pink', 'Print': 'Solid'}","pink bloom, pink snow, the classic edit",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_9476.jpg?v=1744963252&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\97544.jpg
97545,trucotton balloon sleeve embroidered top,long sleeve top cotton dobby top feature smocked cuff smocked front yoke contrast thread tieup neckline add detail soft aline flare offer relaxed feminine silhouette,Top,"{'Colour': 'Rust', 'Print': 'Solid'}","boho'scape, brunch ready, crimson night, red velvet, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0882_1600x.jpg?v=1745326969,D:\flickd\data_preprocessing\catalog_images.csv\97545.jpg
97546,trucotton tie-up waist bell sleeve dress,lace detail dress cotton dobby squareneck mini dress feature relaxed bodice gathered waist tieup detail front full sleeve finished fringed lace insert along sleeve hem dress hem textured bohemian touch,Dress,"{'Colour': 'Yellow', 'Print': 'Solid'}","boho'scape, brunch ready, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0740_1600x.jpg?v=1745326498,D:\flickd\data_preprocessing\catalog_images.csv\97546.jpg
97547,trucotton embroiderd blouson sleeve top,embroidered top cotton dobby feature vneckline buttondown front balloon sleeve adorned intricate floral embroidery pintuck detailing shoulder add subtle texture fabriccovered button lend refined crafted finish,Shirt,"{'Colour': 'Olive', 'Print': 'Ethnic Motifs'}","boho'scape, brunch ready, the classic edit, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0725_1600x.jpg?v=1745326262,D:\flickd\data_preprocessing\catalog_images.csv\97547.jpg
97548,trucotton cropped off-shoulder top,cropped offshoulder blouse cotton dobby feature smocked neckline gathered bust detail finished delicate lace trim sleeve hem hem soft elevated touch,Top,"{'Colour': 'Yellow', 'Print': 'Solid'}",boho'scape,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_VWWTO2504000701_acd3b0be-ce4b-4c38-b1d5-4f2c632e0357.jpg?v=1745851429&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\97548.jpg
97549,trucotton long sleeve tie-up top,relaxed peasant blouse cotton dobby feature floral contrast embroidery shoulder voluminous bishop sleeve designed airy effortless silhouette artisanal detail,Top,"{'Colour': 'White', 'Print': 'Ethnic Motifs'}","boho'scape, brunch ready, pink snow, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0801.jpg?v=1745327400&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\97549.jpg
97550,trucotton high-waisted balloon fit pants,waistband self fabric belt tie cuff side pocket cotton corduroy highwaisted balloon pant feature gathered knee panel tieup belt button closure elasticated cuff finished lace insert along side seam touch texture detail,Trouser,"{'Colour': 'Navy Blue', 'Print': 'Solid'}","brunch ready, midnight sapphire, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0852.jpg?v=1745301756&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\97550.jpg
97551,trucotton peplum waist front-tie top,feminine tiefront blouse cotton dobby feature lace insert peplum waist gathered sleeve finished ribbon tie designed bring soft structure delicate detailing everyday dressing,Top,"{'Colour': 'White', 'Print': 'Solid'}","boho'scape, brunch ready, gothic boheme, pink snow, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0779_1600x.jpg?v=1745325985,D:\flickd\data_preprocessing\catalog_images.csv\97551.jpg
97552,trucotton balloon sleeve button down top,clean structured blouse feature cotton dobby clean structured blouse feature front button placket mandarin collar voluminous balloon sleeve designed polished look modern silhouette,Shirt,"{'Colour': 'White', 'Print': 'Solid'}","brunch ready, office to off-duty, pink snow, the classic edit, white bloom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0848_1600x.jpg?v=1745300775,D:\flickd\data_preprocessing\catalog_images.csv\97552.jpg
97554,linen a-line dress maxi,elegant aline dress crafted breathable blend viscose linen making perfect warmweather wear designed flattering vneckline short regular sleeve feature fitandflare silhouette beautifully enhances feminine form flared maxi length add touch sophistication offering effortless elegance casual outing special occasion,Dress,"{'Colour': 'Pink', 'Print': 'Solid'}","brunch ready, office to off-duty, pink bloom, pink snow, vacation vibe, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_VWWDR2511411801_a75dcfc4-d237-471a-98ea-0b18362a30c4_1600x.jpg?v=1745851428,D:\flickd\data_preprocessing\catalog_images.csv\97554.jpg
97555,linen sleeveless top with pintuck detail,elegant red sleeveless top feature flattering fitandflare silhouette enhances natural shape delicate pintuck detailing front add refined textured touch round neckline flared hem provide effortless movement crafted breathable linenviscose blend top designed allday comfort style making versatile addition wardrobe,Top,"{'Colour': 'Red', 'Print': 'Solid'}","boho'scape, brunch ready, crimson night, red velvet, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF3889_30229ce2-e6f5-49b4-a521-b626d9c950db_1600x.jpg?v=1744895467,D:\flickd\data_preprocessing\catalog_images.csv\97555.jpg
97556,front open twill dress,pink front open twill dress designed belt cinched look feature pocket button closure front crafted cotton dress sustainable ecofriendly,Dress,"{'Colour': 'Pink', 'Print': 'Solid'}","manushi chilar's party go-to's!, office to off-duty, party wear, pink bloom, pink snow, santa's chic list, snug season, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF5013_512x.jpg?v=1745839400,D:\flickd\data_preprocessing\catalog_images.csv\97556.jpg
